country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SEN,62.92,62.64,73.26,57.8,50.96,86.89,95.74,106.5,65.99,80.04,76.12,80.07,114.05,105.88,141.51,166.28,165.89,203.82,198.07,189.93
SGP,65.17,70.23,74.0,80.96,75.12,74.91,79.16,86.89,90.85,94.75,96.59,100.1,100.94,98.96,100.12,106.1,107.4,101.67,104.66,90.86
SLB,88.06,100.11,113.23,115.69,123.99,129.2,125.13,91.27,93.06,94.77,96.68,98.9,100.49,100.6,102.04,103.63,104.71,104.29,108.11,108.0
SLE,60.28,66.79,66.32,80.42,68.69,72.96,90.27,102.26,109.17,112.75,118.71,110.39,96.14,93.47,83.94,89.0,77.42,91.15,133.47,105.75
SLV,89.31,96.43,97.12,103.52,105.0,117.87,109.77,105.48,100.5,116.72,102.52,101.06,93.95,104.99,107.19,103.48,107.12,101.89,107.86,105.36
SOM,104.76,104.66,101.8,94.76,89.88,92.7,93.44,104.85,86.61,109.06,108.59,101.08,105.5,93.42,101.67,105.58,102.53,100.95,101.06,101.37
SRB,,,,97.59,85.48,100.08,104.39,99.65,102.1,74.41,98.24,98.78,92.06,109.16,86.01,107.24,108.26,113.06,103.4,94.58
SSD,,,,,,,,,,91.55,88.31,98.25,103.33,98.41,96.58,101.12,106.95,110.85,112.4,117.91
STP,114.5,106.62,109.02,108.74,107.94,103.85,105.45,103.33,101.26,103.29,112.44,106.54,88.87,104.59,110.39,106.57,106.22,105.73,106.25,107.39
SUR,59.29,61.87,63.16,69.44,70.83,74.46,85.18,87.47,87.49,87.33,99.93,102.88,97.92,99.2,102.18,95.87,89.67,79.98,79.9,80.24
