country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
LUX,,100.23498,96.66554,97.14094,102.11268,94.76318,,100.55793,94.11765,98.98891,98.03279,100.13167,101.11879,103.03822,106.43915,,
LVA,104.38045,100.52225,101.17358,100.36038,99.07921,99.74935,101.08707,101.34735,98.32665,98.91646,97.89361,98.62147,98.8698,98.30165,99.82773,,
MAC,93.32209,96.32829,91.24088,88.42062,92.19577,88.26313,82.96482,83.95385,90.49145,91.86352,97.83037,98.00995,100.37083,95.48044,93.86027,93.60158,
MAR,102.17181,101.69343,104.77871,104.09217,115.45646,105.41496,103.50788,105.55414,104.38528,102.05109,101.84737,103.16953,103.89529,106.91116,109.96376,108.96123,
MDA,102.54932,101.92147,92.73782,98.34509,96.42271,97.65246,94.45577,98.16852,96.53213,96.08633,94.24236,95.62594,95.07195,93.65495,90.96296,93.78701,
MDG,151.5274,168.48417,181.78507,177.5824,167.23132,174.55644,183.64258,177.94342,178.0265,175.55814,174.22574,180.83666,176.18619,171.10178,,153.89689,
MDV,103.39764,105.29501,97.44237,102.33957,107.02306,101.25448,94.44842,,,,,,103.29823,98.60965,95.94937,,
MEX,107.18762,104.63101,105.60936,105.61634,111.94934,114.71695,114.4723,106.9994,105.3537,104.28022,103.85966,104.74319,105.42236,104.62076,104.03789,,
MHL,138.10345,,130.92486,109.66851,113.42105,101.52478,95.14321,,98.5258,,,,,81.34518,,,
MKD,95.30815,94.85423,95.35615,94.80209,92.68347,,94.50377,93.24784,,90.57912,92.95224,94.93209,97.85141,,105.22706,,
MLI,73.29661,76.81473,78.06623,84.21064,84.92239,87.81614,85.13269,83.79544,83.94499,71.06367,58.36581,67.02374,68.28866,71.82065,83.96199,,
MLT,101.1245,96.98969,95.0064,95.4971,95.49466,99.08213,93.9,102.35777,105.13219,103.85406,102.96185,107.44888,103.44828,100.32348,105.59854,,
MMR,127.93896,116.29457,113.85758,115.27672,,118.95045,117.82426,114.57105,,,,,,,139.94577,,
MNE,112.95583,108.29313,126.85142,128.02263,123.5784,118.18617,103.26766,99.08345,90.39534,93.67273,,,99.34955,105.39038,100.48792,111.02558,
MNG,122.35189,120.2147,,122.24758,125.81546,138.68395,150.37957,118.16898,106.26113,102.58053,99.52483,107.17028,112.47803,110.28,99.45904,104.31152,
MOZ,,131.56442,149.04997,148.1246,160.77017,162.1233,159.57501,164.85234,160.4907,160.66348,164.71703,164.07259,165.81461,164.44094,160.9598,173.87672,
MRT,103.0548,107.59709,114.00993,118.44464,109.37591,111.4186,105.9443,100.7331,102.59116,105.259,107.29921,115.39411,127.03461,106.44834,105.33607,103.92486,
MUS,96.60613,98.20948,104.23097,103.95319,99.12033,99.53281,98.24343,98.39002,100.74898,99.90795,102.57776,101.53885,99.32664,100.80546,101.66924,102.5825,
MWI,,178.01572,158.25896,157.87341,148.04082,151.10444,148.00965,153.75407,154.59451,154.52049,158.64273,156.29581,,,150.86949,131.00741,
MYS,97.70855,99.48285,95.99343,95.9136,99.61744,94.3531,96.01199,96.37974,98.6216,100.76208,105.17577,105.96026,104.42943,107.90142,104.35813,,
NAM,113.42139,102.70794,108.83804,103.9054,,105.541,103.99118,106.51367,,113.15913,114.46167,,,,113.01489,112.70659,
NER,65.75095,70.31402,67.93139,72.91638,68.65715,77.87322,90.12442,95.4312,93.39355,89.85278,91.47197,90.41744,93.73333,94.4077,92.97581,79.35151,
NGA,124.38565,123.81713,120.46397,117.29056,107.95529,94.19532,96.83154,90.67071,,,,,,,,,
NIC,153.1255,155.4429,160.2826,180.54081,177.8461,161.57685,,146.2294,,,,,,,,,
NOR,99.86553,98.42661,96.36387,99.0276,100.49595,97.38489,96.80675,100.54929,102.08638,100.95015,102.4354,100.11356,100.90845,101.2672,99.94559,,
